car_ID,time_s,x_est,y_est,v_est,yaw_est,yawdot_est,x_var,y_var,v_var,yaw_var,yawdot_var,x_tru,y_tru,vx_tru,vy_tru
2,1.733333,-8.808495,0.915305,3.025067,0.492661,0.294570,0.003835,0.005079,0.049611,0.011534,0.040634,-8.693691,0.925526,3.656315,1.404147
0,1.766666,-0.577776,3.986025,5.465183,-0.006501,-0.000541,0.003558,0.004597,0.049527,0.002596,0.019774,-0.588327,4.000000,5.650009,0.000000
1,1.766666,14.243441,-4.013810,-5.983486,0.004884,-0.005363,0.003558,0.004580,0.049519,0.002402,0.019298,14.199999,-4.000000,-6.000000,-0.000000
2,1.766666,-8.701705,0.943615,3.047852,0.471747,0.254329,0.003834,0.004981,0.049609,0.010460,0.037711,-8.571814,0.972331,3.734109,1.434023
0,1.800000,-0.374351,3.965787,5.521702,-0.017715,-0.018842,0.003558,0.004564,0.049520,0.002583,0.019783,-0.399994,4.000000,5.666676,0.000000
1,1.800000,14.059532,-4.034158,-5.944825,0.016025,0.013687,0.003558,0.004590,0.049512,0.002401,0.019287,13.999999,-4.000000,-6.000000,-0.000000
2,1.800000,-8.557867,0.964323,3.146404,0.427343,0.185405,0.003824,0.004886,0.049600,0.009547,0.035315,-8.447344,1.020131,3.811903,1.463898
0,1.833333,-0.231368,3.942422,5.417499,-0.030893,-0.038996,0.003558,0.004545,0.049513,0.002575,0.019794,-0.211105,4.000000,5.683342,0.000000
1,1.833333,13.814486,-4.057316,-6.067340,0.027598,0.032750,0.003558,0.004592,0.049505,0.002399,0.019272,13.799999,-4.000000,-6.000000,-0.000000
2,1.833333,-8.477053,0.994276,3.098542,0.426066,0.175864,0.003808,0.004819,0.049585,0.008761,0.033329,-8.320280,1.068928,3.889697,1.493774
