sen_ID_lid_rad, time_s, nis
1, 4.966666, 3.733893
1, 4.966666, 3.911001
1, 5.000000, 0.811411
1, 5.000000, 0.585571
1, 5.000000, 2.051018
1, 5.033333, 2.392806
1, 5.033333, 4.406207
1, 5.033333, 3.039057
1, 5.066666, 2.571521
1, 5.066666, 5.149455
1, 5.066666, 2.760499
1, 5.100000, 10.874416
1, 5.100000, 11.223758
1, 5.100000, 9.173981
1, 5.133333, 2.841586
1, 5.133333, 0.666524
1, 5.133333, 2.396637
1, 5.166666, 2.181701
1, 5.166666, 4.887257
1, 5.166666, 0.504021
1, 5.200000, 11.871101
1, 5.200000, 15.530813
1, 5.200000, 7.284368
1, 5.233333, 6.404878
1, 5.233333, 2.429157
1, 5.233333, 3.811023
1, 5.266666, 3.800568
1, 5.266666, 15.150179
1, 5.266666, 6.287616
1, 5.300000, 1.314943
1, 5.300000, 8.046680
1, 5.300000, 1.809239
1, 5.333333, 4.844956
1, 5.333333, 10.466977
1, 5.333333, 2.876844
1, 5.366666, 3.029278
1, 5.366666, 2.162435
1, 5.366666, 2.891836
1, 5.400000, 2.866092
1, 5.400000, 6.297167
1, 5.400000, 0.925219
1, 5.433333, 1.200409
1, 5.433333, 5.810329
1, 5.433333, 3.837976
1, 5.466666, 0.949570
1, 5.466666, 3.253548
1, 5.466666, 1.546811
1, 5.500000, 4.690818
1, 5.500000, 1.850725
1, 5.500000, 2.177606
1, 5.533333, 2.492733
1, 5.533333, 1.108926
1, 5.533333, 1.584465
1, 5.566666, 2.097710
1, 5.566666, 1.734196
1, 5.566666, 1.296241
1, 5.600000, 5.756022
1, 5.600000, 1.227080
1, 5.600000, 2.460237
1, 5.633333, 0.392423
1, 5.633333, 2.996004
1, 5.633333, 0.421748
1, 5.666666, 0.897589
1, 5.666666, 4.600788
1, 5.666666, 1.556608
1, 5.700000, 17.474075
1, 5.700000, 11.429485
1, 5.700000, 12.749774
1, 5.733333, 1.869797
1, 5.733333, 6.150318
1, 5.733333, 2.677819
1, 5.766666, 2.602117
1, 5.766666, 5.424042
1, 5.766666, 2.377904
1, 5.800000, 5.367274
1, 5.800000, 2.450836
1, 5.800000, 2.366333
1, 5.833333, 3.124854
1, 5.833333, 2.180339
1, 5.833333, 1.874878
1, 5.866666, 5.020913
1, 5.866666, 8.712556
1, 5.866666, 5.087331
1, 5.900000, 2.687481
1, 5.900000, 5.716686
1, 5.900000, 2.627139
1, 5.933333, 0.815225
1, 5.933333, 5.614487
1, 5.933333, 2.696298
1, 5.966666, 2.846386
1, 5.966666, 4.561443
1, 5.966666, 3.275699
1, 6.000000, 6.179841
1, 6.000000, 3.863372
1, 6.000000, 2.668962
1, 6.033333, 4.538206
1, 6.033333, 2.239543
1, 6.033333, 1.186211
1, 6.066666, 3.019737
1, 6.066666, 4.188874
1, 6.066666, 2.784904
1, 6.100000, 8.345633
1, 6.100000, 6.663864
1, 6.100000, 5.084748
1, 6.133333, 4.861985
1, 6.133333, 5.956693
1, 6.133333, 2.690240
1, 6.166666, 2.594828
1, 6.166666, 4.612673
1, 6.166666, 1.520493
1, 6.200000, 0.611220
1, 6.200000, 1.835462
1, 6.200000, 2.727749
1, 6.233333, 11.464297
1, 6.233333, 7.224471
1, 6.233333, 4.805250
1, 6.266666, 0.809429
1, 6.266666, 4.463902
1, 6.266666, 4.162758
1, 6.300000, 3.128103
1, 6.300000, 2.171334
1, 6.300000, 2.210053
1, 6.333333, 12.857184
1, 6.333333, 5.844458
1, 6.333333, 6.245327
1, 6.366666, 4.208044
1, 6.366666, 7.477155
1, 6.366666, 4.576548
1, 6.400000, 12.194673
1, 6.400000, 13.382230
1, 6.400000, 8.832678
1, 6.433333, 3.341565
1, 6.433333, 5.334353
1, 6.433333, 4.448610
1, 6.466666, 1.027808
1, 6.466666, 1.265531
1, 6.466666, 0.259641
1, 6.500000, 8.539906
1, 6.500000, 13.919515
1, 6.500000, 11.174813
1, 6.533333, 4.721539
1, 6.533333, 5.485533
1, 6.533333, 2.330913
1, 6.566666, 7.836608
1, 6.566666, 5.374047
1, 6.566666, 3.598747
1, 6.600000, 3.769929
1, 6.600000, 6.852734
1, 6.600000, 5.778534
1, 6.633333, 1.419377
1, 6.633333, 2.176797
1, 6.633333, 2.400518
1, 6.666666, 3.129116
1, 6.666666, 6.593905
1, 6.666666, 8.333384
1, 6.700000, 1.114189
1, 6.700000, 0.487952
1, 6.700000, 0.809747
1, 6.733333, 11.142093
1, 6.733333, 10.632512
1, 6.733333, 9.148412
1, 6.766666, 1.929597
1, 6.766666, 3.274655
1, 6.766666, 4.008257
1, 6.800000, 8.244886
1, 6.800000, 4.750871
1, 6.800000, 3.357999
1, 6.833333, 2.876900
1, 6.833333, 5.763762
1, 6.833333, 5.963536
1, 6.866666, 0.529229
1, 6.866666, 3.303494
1, 6.866666, 3.615645
1, 6.900000, 0.875467
1, 6.900000, 0.987646
1, 6.900000, 1.291643
1, 6.933333, 7.761955
1, 6.933333, 5.487650
1, 6.933333, 4.148288
1, 6.966666, 0.797963
1, 6.966666, 2.155230
1, 6.966666, 1.212795
