sen_ID_lid_rad,time_s,x,y,v
1,3.500000,1.458269,4.001746,2.580570
1,3.533333,8.858365,1.167414,4.707937
1,3.533333,3.470465,-3.872955,-4.064654
1,3.533333,1.613552,3.828258,2.991306
1,3.566666,9.845370,0.925985,4.576339
1,3.566666,3.674415,-4.569041,-4.173892
1,3.566666,2.334068,4.486437,3.192742
1,3.600000,8.901845,0.713196,5.621818
1,3.600000,2.775081,-3.687118,-3.089012
1,3.600000,2.070927,3.490477,4.557256
1,3.633333,9.442846,0.768413,5.386537
1,3.633333,2.853154,-3.946651,-3.267541
1,3.633333,2.484198,3.838614,4.625330
1,3.666666,9.827829,0.859249,5.554187
1,3.666666,2.846831,-4.079831,-3.025496
1,3.666666,2.818147,4.061409,5.079770
1,3.700000,9.834988,-0.074431,5.143746
1,3.700000,2.191546,-4.113893,-3.343642
1,3.700000,3.297203,3.627817,4.939335
1,3.733333,10.100642,0.638328,5.108051
1,3.733333,2.370796,-4.019352,-3.268951
1,3.733333,3.346036,3.961419,5.157158
1,3.766666,9.942585,0.139041,5.408672
1,3.766666,1.848752,-3.785561,-2.839748
1,3.766666,3.536822,3.553911,5.695486
1,3.800000,10.451290,0.331888,5.239787
1,3.800000,1.898564,-4.029173,-2.861872
1,3.800000,3.958349,3.876287,5.749435
1,3.833333,10.931152,0.507942,5.749789
1,3.833333,1.910662,-4.265420,-2.187101
1,3.833333,4.380142,4.169061,6.468487
1,3.866666,10.680374,0.161014,5.293431
1,3.866666,1.438261,-3.894429,-2.461055
1,3.866666,4.437986,3.754038,6.208564
1,3.900000,10.887296,0.130891,5.732596
1,3.900000,1.262313,-3.904439,-1.822446
1,3.900000,4.731630,3.774460,6.832732
1,3.933333,10.974405,0.056773,6.258429
1,3.933333,1.035988,-3.803607,-1.080985
1,3.933333,4.947493,3.700767,7.533295
1,3.966666,11.532642,0.143024,5.270504
1,3.966666,0.977457,-4.147188,-1.838232
1,3.966666,5.494207,3.976687,6.710935
1,4.000000,11.715592,0.328454,5.986141
1,4.000000,0.853245,-4.127774,-0.858679
1,4.000000,5.711019,4.080965,7.584005
1,4.033333,12.330183,0.447584,5.484939
1,4.033333,0.772013,-4.544387,-1.098270
1,4.033333,6.313523,4.395068,7.233059
1,4.066666,12.268453,-0.131451,5.388133
1,4.066666,0.333404,-4.312517,-0.938058
1,4.066666,6.584026,3.960986,7.280203
1,4.100000,11.800021,-0.067982,5.940606
1,4.100000,0.138438,-3.647351,-0.135314
1,4.100000,6.288267,3.667314,7.971106
1,4.133333,12.291184,0.569599,5.725568
1,4.133333,0.182006,-3.951719,-0.108784
1,4.133333,6.643684,4.186935,7.889687
1,4.166666,12.460746,0.263659,5.814495
1,4.166666,-0.089066,-3.923747,0.211305
1,4.166666,7.015829,4.019583,8.108053
1,4.200000,12.226378,0.185406,5.832949
1,4.200000,-0.250955,-3.497251,0.449105
1,4.200000,6.964469,3.787585,8.252331
1,4.233333,12.479834,0.154631,6.044984
1,4.233333,-0.416744,-3.559307,0.867577
1,4.233333,7.329659,3.814184,8.587072
1,4.266666,13.519894,-0.020192,5.591561
1,4.266666,-0.760663,-4.388357,0.606903
1,4.266666,8.448935,4.091975,8.253680
1,4.300000,13.056631,-0.885741,6.051172
1,4.300000,-1.058656,-3.709700,1.245105
1,4.300000,8.430783,3.274145,8.831036
1,4.333333,13.578093,-0.399096,5.841284
1,4.333333,-1.154413,-4.036292,1.199459
1,4.333333,8.893518,3.707083,8.736954
1,4.366666,13.616390,-0.351159,5.856601
1,4.366666,-1.255994,-3.885409,1.364729
1,4.366666,9.053928,3.670367,8.866441
1,4.400000,14.003503,-1.013678,5.371456
1,4.400000,-1.678186,-4.019388,1.081067
1,4.400000,9.749032,3.292530,8.559651
1,4.433333,14.401083,-0.817553,5.664017
1,4.433333,-1.853398,-4.209397,1.559360
1,4.433333,10.203161,3.482800,9.027271
1,4.466666,14.349845,0.473198,5.330449
1,4.466666,-1.542327,-4.119009,1.396429
1,4.466666,9.943308,4.285294,8.865761
1,4.500000,14.245987,-0.206379,6.180134
1,4.500000,-1.761580,-3.767719,2.402395
1,4.500000,10.184996,3.698676,9.822641
1,4.533333,14.792317,0.057419,5.234632
1,4.533333,-1.988326,-4.126138,1.599622
1,4.533333,10.780810,4.011006,8.981092
1,4.566666,14.600160,0.150336,5.138926
1,4.566666,-1.938111,-3.804147,1.633920
1,4.566666,10.733031,3.949852,8.986421
1,4.600000,14.980800,-0.258312,5.261463
1,4.600000,-2.276944,-3.923512,1.874575
1,4.600000,11.357409,3.708792,9.207363
1,4.633333,15.187417,-0.474207,5.521153
1,4.633333,-2.484526,-3.914944,2.241327
1,4.633333,11.768718,3.546401,9.563080
1,4.666666,15.532352,-0.716684,5.432073
1,4.666666,-2.776069,-4.016983,2.249059
1,4.666666,12.320185,3.399889,9.567877
1,4.700000,15.918237,0.184313,4.707486
1,4.700000,-2.778552,-4.334358,1.611810
1,4.700000,12.619674,4.165602,8.935216
1,4.733333,15.730520,0.465861,5.629615
1,4.733333,-2.640705,-4.085430,2.612542
1,4.733333,12.537738,4.282168,9.947497
1,4.766666,16.120358,-0.063207,5.348561
1,4.766666,-3.024460,-4.166020,2.402048
1,4.766666,13.207967,3.915795,9.754979
1,4.800000,15.977925,-0.157038,4.919652
1,4.800000,-2.983923,-3.898087,2.036309
1,4.800000,13.262795,3.745935,9.413133
1,4.833333,16.227808,-0.528370,5.168196
1,4.833333,-3.245639,-3.896939,2.341238
1,4.833333,13.762891,3.453060,9.747393
1,4.866666,16.252988,-0.184819,4.903201
1,4.866666,-3.182551,-3.850759,2.126405
1,4.866666,13.875300,3.699534,9.566880
1,4.900000,16.057332,-0.148223,4.710989
1,4.900000,-3.050679,-3.585651,1.978652
1,4.900000,13.851086,3.633532,9.458020
1,4.933333,16.441846,0.643105,4.524488
1,4.933333,-3.121895,-3.923227,1.831382
1,4.933333,14.214802,4.381153,9.353831
1,4.966666,16.520327,0.153614,5.046219
1,4.966666,-3.278251,-3.763662,2.387560
1,4.966666,14.581143,3.933901,9.956918
1,5.000000,17.017920,-0.183727,5.047502
1,5.000000,-3.683411,-3.950052,2.418905
1,5.000000,15.319925,3.716537,10.038675
1,5.033333,17.611193,0.331206,5.113690
1,5.033333,-3.957861,-4.387944,2.511143
1,5.033333,15.960652,4.286645,10.184526
1,5.066666,16.979053,0.055660,4.604582
1,5.066666,-3.580396,-3.754078,2.024409
1,5.066666,15.592944,3.846399,9.754328
1,5.100000,16.955060,-0.649838,4.078530
1,5.100000,-3.704052,-3.491794,1.517365
1,5.100000,15.911753,3.150040,9.306491
1,5.133333,17.879103,-0.524043,4.699444
1,5.133333,-4.318796,-4.055843,2.154206
1,5.133333,16.969801,3.436608,10.004975
1,5.166666,18.008708,-0.060099,4.218167
1,5.166666,-4.281515,-4.149229,1.686034
1,5.166666,17.183761,3.866251,9.600670
1,5.200000,17.879014,-0.447030,3.452530
1,5.200000,-4.255256,-3.872898,0.930918
1,5.200000,17.332667,3.429567,8.911449
1,5.233333,17.901430,-1.023080,4.104413
1,5.233333,-4.382077,-3.670243,1.590955
1,5.233333,17.670829,2.835434,9.639232
1,5.266666,18.245624,1.364952,4.032915
1,5.266666,-4.090227,-4.387654,1.525446
1,5.266666,17.693678,5.219498,9.643152
1,5.300000,18.545001,0.855365,3.921384
1,5.300000,-4.378712,-4.365602,1.417921
1,5.300000,18.294293,4.757325,9.606590
1,5.333333,18.349364,0.276195,3.333671
1,5.333333,-4.325664,-3.992600,0.832400
1,5.333333,18.425572,4.113223,9.093427
1,5.366666,18.235050,-0.052282,3.959842
1,5.366666,-4.273808,-3.751976,1.459105
1,5.366666,18.584167,3.730534,9.793756
1,5.400000,18.900394,0.233538,3.380614
1,5.400000,-4.676125,-4.177761,0.878897
1,5.400000,19.381532,4.127677,9.288320
1,5.433333,18.739328,1.156892,3.966938
1,5.433333,-4.340719,-4.229317,1.462858
1,5.433333,19.239532,5.030829,9.948092
1,5.466666,19.204080,0.827371,3.837997
1,5.466666,-4.708387,-4.370169,1.330295
1,5.466666,19.973732,4.758637,9.892278
1,5.500000,19.422973,-0.185305,3.677621
1,5.500000,-5.044375,-4.166237,1.165154
1,5.500000,20.605399,3.709529,9.739338
1,5.533333,18.983047,0.153154,3.825703
1,5.533333,-4.591041,-3.891695,1.307429
1,5.533333,20.315583,3.963507,9.894453
1,5.566666,19.070287,0.246562,3.712977
1,5.566666,-4.592630,-3.896522,1.187958
1,5.566666,20.593040,4.058747,9.788389
1,5.600000,19.573696,-0.501501,3.617971
1,5.600000,-5.089134,-3.957856,1.085359
1,5.600000,21.445814,3.311950,9.699697
1,5.633333,19.710644,0.657797,3.527123
1,5.633333,-4.905642,-4.270638,0.986158
1,5.633333,21.562498,4.583884,9.614841
1,5.666666,19.519730,0.729166,3.317858
1,5.666666,-4.697032,-4.094585,0.767861
1,5.666666,21.570727,4.615905,9.411266
1,5.700000,19.334189,-1.212747,2.968751
1,5.700000,-4.891728,-3.448470,0.409123
1,5.700000,21.971659,2.388527,9.067567
1,5.733333,19.625222,0.609989,3.005801
1,5.733333,-4.692636,-3.994095,0.436016
1,5.733333,22.119195,4.473233,9.109763
1,5.766666,19.865731,0.333679,2.823632
1,5.766666,-4.872487,-4.010092,0.243233
1,5.766666,22.620683,4.183846,8.932492
1,5.800000,19.764542,-0.333432,3.092948
1,5.800000,-4.863445,-3.720419,0.501547
1,5.800000,22.857886,3.382876,9.206477
1,5.833333,20.569635,0.400816,3.383693
1,5.833333,-5.287430,-4.344085,0.780968
